CD Code|CD Name|Customer Code|Customer Name|RE Channel|Registration Date|Customer Creation Date|Beat Code|Beat Name|Salesman Code|Salesman Name|Coverage_Day|Customer_Name|Outlet_Index_No|Beat_Name|Beat_Index_No|HO-DSM Type|contact|Zone_|State_|District_|City_|Pop Strata_|Super_Charge_Product|Super_Charge_Product_PDO|Super_Charge_No_of_Product|Tota_Outlet_Count|Tota_Outlet_Count_Slab|Super_Charge_Focus_Product_Vol|Super_Charge_Num_Products_Billed|Super_Charge_Focus_Product_Vol_BTD|Super_Charge_Num_Products_Billed_BTD|Total_Vol_MT
2112214|SANYAM MARKETING|AWL1000381478|SHREE NATH TRADING |Low End|43887|44463|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|40. SHREE NATH TRADING  - AWL1000381478|40|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|||||
2112214|SANYAM MARKETING|AWL1000178482|SHREEJI TRADERS|Low End|43453|44463|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|41. SHREEJI TRADERS - AWL1000178482|41|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|||||
2112214|SANYAM MARKETING|AWL0000796911|SHRI BHAIRAV PRO STORE|Low End|45346|45346|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|42. SHRI BHAIRAV PRO STORE - AWL0000796911|42|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL1000178472|SHRI CHARBHHUJA TRADING COMPANY|Mass|43453|44463|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|43. SHRI CHARBHHUJA TRADING COMPANY - AWL1000178472|43|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|0.0|2.0|12.0|3.0|34.5
2112214|SANYAM MARKETING|AWL1000420142|SHRI DOWESHWAR GENRAL STORE|Low End|44092|44463|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|44. SHRI DOWESHWAR GENRAL STORE - AWL1000420142|44|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|||||
2112214|SANYAM MARKETING|AWL1000179785|Shyam Sabun Bhandar|Mass|43453|44463|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|45. Shyam Sabun Bhandar - AWL1000179785|45|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|||||
2112214|SANYAM MARKETING|AWL0000796909|shyam super mall|Low End|45346|45346|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|46. shyam super mall - AWL0000796909|46|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|||||
2112214|SANYAM MARKETING|AWL0000796912|UMIYA RATH SUGAR SUPPLYER|Low End|45346|45346|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|47. UMIYA RATH SUGAR SUPPLYER - AWL0000796912|47|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|||||
2112214|SANYAM MARKETING|AWL1000178485|YESHA TRADERS|WH|43453|44463|BEAT813079|Isanpur 1|SLM21239|Jadav Vipul H-|Sunday|48. YESHA TRADERS - AWL1000178485|48|2. Isanpur 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|48|41-50|||||
2112214|SANYAM MARKETING|AWL0000896554|Agrawal amul parlour|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|1. Agrawal amul parlour - AWL0000896554|1|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896564|AKASH LIQUID SHOAP|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|2. AKASH LIQUID SHOAP - AWL0000896564|2|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179015|AMAR JYOT KIRANA STORES|Mass|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|3. AMAR JYOT KIRANA STORES - AWL1000179015|3|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000197585|AMBIKA ANAJ BHANDAR|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|4. AMBIKA ANAJ BHANDAR - AWL1000197585|4|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179715|ANMOL PARLOUR|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|5. ANMOL PARLOUR - AWL1000179715|5|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179714|ASHOK KIRANA STORE|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|6. ASHOK KIRANA STORE - AWL1000179714|6|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178519|BALAJI PROVISION STORE|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|7. BALAJI PROVISION STORE - AWL1000178519|7|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896557|Bhagyalaxmi super market|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|8. Bhagyalaxmi super market - AWL0000896557|8|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000492003|BHIRAVNATH ANAJ BHANDAR|Low End|44234|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|9. BHIRAVNATH ANAJ BHANDAR - AWL1000492003|9|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896561|Dhanlaxmi floar factory|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|10. Dhanlaxmi floar factory - AWL0000896561|10|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178515|GANGA KATLE FIELD KIRANA STORES|SS|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|11. GANGA KATLE FIELD KIRANA STORES - AWL1000178515|11|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896568|Gokul Floar factory|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|12. Gokul Floar factory - AWL0000896568|12|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896566|GURUKRUPA KIRANA STORE|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|13. GURUKRUPA KIRANA STORE - AWL0000896566|13|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000381458|HANUMAN KIRANA STORE |Mass|43887|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|14. HANUMAN KIRANA STORE  - AWL1000381458|14|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896567|Hariom parlour|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|15. Hariom parlour - AWL0000896567|15|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179713|JAY AMBE KIRANA STORE|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|16. JAY AMBE KIRANA STORE - AWL1000179713|16|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000197584|KANCHAN GENRAL STORES|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|17. KANCHAN GENRAL STORES - AWL1000197584|17|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178522|KHETLESWAR KIRANA STORES|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|18. KHETLESWAR KIRANA STORES - AWL1000178522|18|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896555|Krishna stores|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|19. Krishna stores - AWL0000896555|19|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000540472|KUBER GENERAL STORE|Low End|44415|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|20. KUBER GENERAL STORE - AWL1000540472|20|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896558|kuldevi medical and provision store|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|21. kuldevi medical and provision store - AWL0000896558|21|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896556|LUCKY DRY FRUIT AND GENERAL STORE|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|22. LUCKY DRY FRUIT AND GENERAL STORE - AWL0000896556|22|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178523|MAHADEV KIRANA STORE|Mass|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|23. MAHADEV KIRANA STORE - AWL1000178523|23|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178524|MAHADEV TRADERS|Mass|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|24. MAHADEV TRADERS - AWL1000178524|24|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000704216|MAHARAJA SUGAR SALES|WH|44595|44595|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|25. MAHARAJA SUGAR SALES - AWL1000704216|25|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178517|MANOJ KIRANA STORE|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|26. MANOJ KIRANA STORE - AWL1000178517|26|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896565|NEW GURUKRUPA KIRANA STORE|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|27. NEW GURUKRUPA KIRANA STORE - AWL0000896565|27|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896559|new sadguru provision store|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|28. new sadguru provision store - AWL0000896559|28|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000605553|OM SHREE VARAHI MATA FLOR FECTARY|Low End|44581|44581|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|29. OM SHREE VARAHI MATA FLOR FECTARY - AWL1000605553|29|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000704605|OM SHREE VARAHI MATA FLOR FECTARY|Low End|44595|44595|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|30. OM SHREE VARAHI MATA FLOR FECTARY - AWL1000704605|30|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178526|PARMESHWAR ANAJ BHANDAR Jasodanagar|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|31. PARMESHWAR ANAJ BHANDAR Jasodanagar - AWL1000178526|31|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000248485|PARMESHWAR PROVISION STORE |Low End|43664|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|32. PARMESHWAR PROVISION STORE  - AWL1000248485|32|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179263|PATEL KIRANA STORES|Mass|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|33. PATEL KIRANA STORES - AWL1000179263|33|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000714396|PRISHA TRADING CO.|Low End|44665|44665|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|34. PRISHA TRADING CO. - AWL0000714396|34|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896560|SAI KIRANA STORE|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|35. SAI KIRANA STORE - AWL0000896560|35|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000492002|SHREE CHARBHUJA KIRANA STORE|Low End|44234|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|36. SHREE CHARBHUJA KIRANA STORE - AWL1000492002|36|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178527|SHREE UMIYA PARLOUR|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|37. SHREE UMIYA PARLOUR - AWL1000178527|37|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178528|SHREEJI KI. & PRO. STORES|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|38. SHREEJI KI. & PRO. STORES - AWL1000178528|38|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178530|SHRI KRISHNA PARLOUR|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|39. SHRI KRISHNA PARLOUR - AWL1000178530|39|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178656|SHRI RAM TRADING COMPANY|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|40. SHRI RAM TRADING COMPANY - AWL1000178656|40|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896563|Shriji dairy parlour|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|41. Shriji dairy parlour - AWL0000896563|41|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179825|Sundama Store|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|42. Sundama Store - AWL1000179825|42|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178531|SUNDAMATA GEN STORES|Mass|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|43. SUNDAMATA GEN STORES - AWL1000178531|43|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178532|SUNDAMATA GRAIN CENTRE|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|44. SUNDAMATA GRAIN CENTRE - AWL1000178532|44|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000896562|Vaishali amul dairy parlour|Low End|45713|45713|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|45. Vaishali amul dairy parlour - AWL0000896562|45|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179712|VIBHUJI GRAIN CENTER|Low End|43453|44463|BEAT813091|Jashodanagar|SLM21239|Jadav Vipul H-|Sunday|46. VIBHUJI GRAIN CENTER - AWL1000179712|46|3. Jashodanagar|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000704596|AGRAWAL PRO.STORES|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|1. AGRAWAL PRO.STORES - AWL1000704596|1|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000178954|AMIRAJ ENTER PRISE|Low End|43453|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|2. AMIRAJ ENTER PRISE - AWL1000178954|2|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000178968|APPESWAR KIRANA STORE|Low End|43453|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|3. APPESWAR KIRANA STORE - AWL1000178968|3|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|8.0
2112214|SANYAM MARKETING|AWL1000540469|ASHAPURA KIRANA STORE (MAYAPRARK)|Low End|44415|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|4. ASHAPURA KIRANA STORE (MAYAPRARK) - AWL1000540469|4|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|8.0
2112214|SANYAM MARKETING|AWL1000492054|ASHAPURA PROVISION STORE|Low End|44234|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|5. ASHAPURA PROVISION STORE - AWL1000492054|5|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000540535|BHOLE SANKAR KIRANA STORE|Low End|44415|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|6. BHOLE SANKAR KIRANA STORE - AWL1000540535|6|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000178969|BRHAMANI KIRANA STORE|Low End|43453|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|7. BRHAMANI KIRANA STORE - AWL1000178969|7|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|2.0|12.0|3.0|12.5
2112214|SANYAM MARKETING|AWL1000492056|CHAMUNDA KIRANA STORS|Low End|44234|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|8. CHAMUNDA KIRANA STORS - AWL1000492056|8|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|8.0
2112214|SANYAM MARKETING|AWL1000540464|HARI OM KIRANA 2|Low End|44415|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|9. HARI OM KIRANA 2 - AWL1000540464|9|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000585122|Hariom provison store|Low End|44517|44517|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|10. Hariom provison store - AWL1000585122|10|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL1000585123|Jay Durga provison store|Low End|44517|44517|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|11. Jay Durga provison store - AWL1000585123|11|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000704609|Jay shree Hinglaj kirana store|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|12. Jay shree Hinglaj kirana store - AWL1000704609|12|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000540470|JAYMATAJI KIRANA (MAYAPARK)|Low End|44415|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|13. JAYMATAJI KIRANA (MAYAPARK) - AWL1000540470|13|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|8.0
2112214|SANYAM MARKETING|AWL1000704236|Ma shadhi shicotar kirana store|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|14. Ma shadhi shicotar kirana store - AWL1000704236|14|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000492053|MAA ASHAPURA KIRANA STORE |Low End|44234|44463|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|15. MAA ASHAPURA KIRANA STORE  - AWL1000492053|15|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|8.0
2112214|SANYAM MARKETING|AWL1000585121|Madhav Provison store|Low End|44517|44517|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|16. Madhav Provison store - AWL1000585121|16|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL1000704610|Mahakali kirana store|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|17. Mahakali kirana store - AWL1000704610|17|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|3.0|12.0|2.0|32.82
2112214|SANYAM MARKETING|AWL1000704611|Mamta Provison & kirana store|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|18. Mamta Provison & kirana store - AWL1000704611|18|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000704240|Mira kirana store|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|19. Mira kirana store - AWL1000704240|19|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000704608|Momai Kurpa kirana sotre|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|20. Momai Kurpa kirana sotre - AWL1000704608|20|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|56.0
2112214|SANYAM MARKETING|AWL1000704239|Pavan kirana store|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|21. Pavan kirana store - AWL1000704239|21|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
2112214|SANYAM MARKETING|AWL1000704237|Pavanputra kirana store|Low End|44595|44595|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|22. Pavanputra kirana store - AWL1000704237|22|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL1000596825|Radhe shyam Janral store|Low End|44538|44538|BEAT813095|Kamod|SLM21239|Jadav Vipul H-|Sunday|23. Radhe shyam Janral store - AWL1000596825|23|4. Kamod|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|34|31-40|||||
